Year,County Name,Population
2017,Chautauqua,42
2017,Chautauqua,55
2017,Chautauqua,87
2017,Chautauqua,91
2017,Chautauqua,75
2017,Chautauqua,86
2017,Chautauqua,12
2017,Chautauqua,14
2017,Chautauqua,855
2017,Chautauqua,868
2017,Chautauqua,993
2017,Chautauqua,997
2017,Chautauqua,526
2017,Chautauqua,435
2017,Chautauqua,857
2017,Chautauqua,716
2017,Chautauqua,586
2017,Chautauqua,622
2017,Chautauqua,489
2017,Chautauqua,457
2017,Chautauqua,362
2017,Chautauqua,317
2017,Chautauqua,151
2017,Chautauqua,168
2017,Chemung,408
2017,Chemung,383
2017,Chemung,1849
2017,Chemung,2466
2017,Chemung,741
2017,Chemung,1405
2017,Chemung,3785
2017,Chemung,3575
2017,Chemung,4493
2017,Chemung,4478
2017,Chemung,2151
2017,Chemung,2285
2017,Chemung,4335
2017,Chemung,4385
2017,Chemung,4079
2017,Chemung,4218
2017,Chemung,4937
2017,Chemung,5142
2017,Chemung,5561
2017,Chemung,5984
2017,Chemung,3903
2017,Chemung,4397
2017,Chemung,42
2017,Chemung,39
2017,Chemung,58
2017,Chemung,80
2017,Chemung,22
2017,Chemung,52
2017,Chemung,416
2017,Chemung,438
2017,Chemung,516
2017,Chemung,446
2017,Chemung,393
2017,Chemung,177
2017,Chemung,791
2017,Chemung,312
2017,Chemung,640
2017,Chemung,240
2017,Chemung,463
2017,Chemung,229
2017,Chemung,327
2017,Chemung,238
2017,Chemung,147
2017,Chemung,149
2017,Chemung,15
2017,Chemung,11
2017,Chemung,34
2017,Chemung,39
2017,Chemung,9
2017,Chemung,12
2017,Chemung,113
2017,Chemung,124
2017,Chemung,109
2017,Chemung,113
2017,Chemung,60
2017,Chemung,53
2017,Chemung,114
2017,Chemung,140
2017,Chemung,132
2017,Chemung,158
2017,Chemung,113
2017,Chemung,104
2017,Chemung,70
2017,Chemung,92
2017,Chemung,38
2017,Chemung,60
2017,Chemung,17
2017,Chemung,17
2017,Chemung,23
2017,Chemung,17
2017,Chemung,10
2017,Chemung,10
2017,Chemung,277
2017,Chemung,265
2017,Chemung,237
2017,Chemung,223
2017,Chemung,123
2017,Chemung,83
2017,Chemung,300
2017,Chemung,168
2017,Chemung,283
2017,Chemung,139
2017,Chemung,158
2017,Chemung,102
2017,Chemung,75
2017,Chemung,58
2017,Chemung,43
2017,Chemung,41
2017,Chenango,233
2017,Chenango,219
2017,Chenango,1302
2017,Chenango,1444
2017,Chenango,446
2017,Chenango,732
2017,Chenango,2232
2017,Chenango,2167
2017,Chenango,2761
2017,Chenango,2589
2017,Chenango,1231
2017,Chenango,1199
2017,Chenango,2642
2017,Chenango,2457
2017,Chenango,2411
2017,Chenango,2408
2017,Chenango,3128
2017,Chenango,3249
2017,Chenango,3745
2017,Chenango,3686
2017,Chenango,2696
2017,Chenango,2717
2017,Chenango,4
2017,Chenango,5
2017,Chenango,11
2017,Chenango,5
2017,Chenango,3
2017,Chenango,2
2017,Chenango,42
2017,Chenango,43
2017,Chenango,54
2017,Chenango,58
2017,Chenango,32
2017,Chenango,18
2017,Chenango,51
2017,Chenango,29
2017,Chenango,45
2017,Chenango,21
2017,Chenango,34
2017,Chenango,23
2017,Chenango,48
2017,Chenango,31
2017,Chenango,23
2017,Chenango,21
2017,Chenango,3
2017,Chenango,3
2017,Chenango,9
2017,Chenango,11
2017,Chenango,3
2017,Chenango,6
2017,Chenango,21
2017,Chenango,35
2017,Chenango,33
2017,Chenango,21
2017,Chenango,29
2017,Chenango,15
2017,Chenango,41
2017,Chenango,26
2017,Chenango,36
2017,Chenango,25
2017,Chenango,33
2017,Chenango,36
2017,Chenango,27
2017,Chenango,45
2017,Chenango,21
2017,Chenango,17
2017,Chenango,5
2017,Chenango,5
2017,Chenango,16
2017,Chenango,19
2017,Chenango,7
2017,Chenango,11
2017,Chenango,85
2017,Chenango,87
2017,Chenango,113
2017,Chenango,94
2017,Chenango,52
2017,Chenango,32
2017,Chenango,104
2017,Chenango,41
2017,Chenango,76
2017,Chenango,60
2017,Chenango,56
2017,Chenango,57
2017,Chenango,43
2017,Chenango,66
2017,Chenango,20
2017,Chenango,21
2017,Clinton,357
2017,Clinton,339
2017,Clinton,1701
2017,Clinton,2161
2017,Clinton,556
2017,Clinton,967
2017,Clinton,3441
2017,Clinton,3270
2017,Clinton,4402
2017,Clinton,4268
2017,Clinton,3287
2017,Clinton,3250
2017,Clinton,4529
2017,Clinton,4017
2017,Clinton,4239
2017,Clinton,4021
2017,Clinton,4966
2017,Clinton,5066
2017,Clinton,5441
2017,Clinton,5508
2017,Clinton,3626
2017,Clinton,3840
2017,Clinton,15
2017,Clinton,15
2017,Clinton,21
2017,Clinton,11
2017,Clinton,4
2017,Clinton,8
2017,Clinton,73
2017,Clinton,99
2017,Clinton,160
2017,Clinton,206
2017,Clinton,377
2017,Clinton,198
2017,Clinton,732
2017,Clinton,96
2017,Clinton,565
2017,Clinton,56
2017,Clinton,557
2017,Clinton,47
2017,Clinton,278
2017,Clinton,36
2017,Clinton,53
2017,Clinton,39
2017,Clinton,13
2017,Clinton,12
2017,Clinton,21
2017,Clinton,23
2017,Clinton,9
2017,Clinton,8
2017,Clinton,48
2017,Clinton,44
2017,Clinton,134
2017,Clinton,154
2017,Clinton,126
2017,Clinton,318
2017,Clinton,91
2017,Clinton,80
2017,Clinton,88
2017,Clinton,82
2017,Clinton,88
2017,Clinton,75
2017,Clinton,58
2017,Clinton,75
2017,Clinton,51
2017,Clinton,64
2017,Clinton,5
2017,Clinton,5
2017,Clinton,16
2017,Clinton,18
2017,Clinton,7
2017,Clinton,6
2017,Clinton,120
2017,Clinton,104
2017,Clinton,176
2017,Clinton,202
2017,Clinton,175
2017,Clinton,140
2017,Clinton,381
2017,Clinton,119
2017,Clinton,336
2017,Clinton,104
2017,Clinton,209
2017,Clinton,66
2017,Clinton,87
2017,Clinton,72
2017,Clinton,41
2017,Clinton,31
2017,Columbia,198
2017,Columbia,191
2017,Columbia,1731
2017,Columbia,2045
2017,Columbia,707
2017,Columbia,1044
2017,Columbia,1947
2017,Columbia,1794
2017,Columbia,2684
2017,Columbia,2389
2017,Columbia,1396
2017,Columbia,1246
2017,Columbia,2741
2017,Columbia,2705
2017,Columbia,2587
2017,Columbia,2724
2017,Columbia,3900
2017,Columbia,3948
2017,Columbia,4643
2017,Columbia,4666
2017,Columbia,3779
2017,Columbia,3911
2017,Columbia,19
2017,Columbia,18
2017,Columbia,46
2017,Columbia,61
2017,Columbia,11
2017,Columbia,28
2017,Columbia,223
2017,Columbia,232
2017,Columbia,405
2017,Columbia,227
2017,Columbia,126
2017,Columbia,111
2017,Columbia,246
2017,Columbia,188
2017,Columbia,221
2017,Columbia,172
2017,Columbia,228
2017,Columbia,174
2017,Columbia,205
2017,Columbia,155
2017,Columbia,95
2017,Columbia,116
2017,Columbia,7
2017,Columbia,6
2017,Columbia,21
2017,Columbia,21
2017,Columbia,5
2017,Columbia,8
2017,Columbia,88
2017,Columbia,71
2017,Columbia,104
2017,Columbia,104
2017,Columbia,38
2017,Columbia,54
2017,Columbia,66
2017,Columbia,113
2017,Columbia,126
2017,Columbia,127
2017,Columbia,96
2017,Columbia,104
2017,Columbia,75
2017,Columbia,67
2017,Columbia,39
2017,Columbia,40
2017,Columbia,32
2017,Columbia,29
2017,Columbia,20
2017,Columbia,37
2017,Columbia,6
2017,Columbia,21
2017,Columbia,266
2017,Columbia,256
2017,Columbia,281
2017,Columbia,235
2017,Columbia,140
2017,Columbia,103
2017,Columbia,199
2017,Columbia,186
2017,Columbia,268
2017,Columbia,152
2017,Columbia,195
2017,Columbia,140
2017,Columbia,137
2017,Columbia,113
2017,Columbia,46
2017,Columbia,79
2017,Cortland,206
2017,Cortland,196
2017,Cortland,983
2017,Cortland,1224
2017,Cortland,321
2017,Cortland,626
2017,Cortland,2028
2017,Cortland,1911
2017,Cortland,3275
2017,Cortland,3359
2017,Cortland,2462
2017,Cortland,2784
2017,Cortland,2423
2017,Cortland,2411
2017,Cortland,2256
2017,Cortland,2272
2017,Cortland,2812
2017,Cortland,2791
2017,Cortland,2953
2017,Cortland,3071
2017,Cortland,2089
2017,Cortland,2262
2017,Cortland,8
2017,Cortland,7
2017,Cortland,9
2017,Cortland,6
2017,Cortland,4
2017,Cortland,3
2017,Cortland,76
2017,Cortland,89
2017,Cortland,100
2017,Cortland,97
2017,Cortland,91
2017,Cortland,111
2017,Cortland,89
2017,Cortland,56
2017,Cortland,66
2017,Cortland,30
2017,Cortland,61
2017,Cortland,38
2017,Cortland,50
2017,Cortland,24
2017,Cortland,18
2017,Cortland,16
2017,Cortland,5
2017,Cortland,6
2017,Cortland,11
2017,Cortland,14
2017,Cortland,2
2017,Cortland,6
2017,Cortland,26
2017,Cortland,63
2017,Cortland,40
2017,Cortland,47
2017,Cortland,39
2017,Cortland,97
2017,Cortland,48
2017,Cortland,64
2017,Cortland,32
2017,Cortland,20
2017,Cortland,26
2017,Cortland,60
2017,Cortland,26
2017,Cortland,44
2017,Cortland,20
2017,Cortland,25
2017,Cortland,11
2017,Cortland,10
2017,Cortland,7
2017,Cortland,5
2017,Cortland,3
2017,Cortland,2
2017,Cortland,85
2017,Cortland,98
2017,Cortland,123
2017,Cortland,166
2017,Cortland,114
2017,Cortland,145
2017,Cortland,130
2017,Cortland,71
2017,Cortland,75
2017,Cortland,53
2017,Cortland,48
2017,Cortland,51
2017,Cortland,32
2017,Cortland,30
2017,Cortland,21
2017,Cortland,21
2017,Delaware,156
2017,Delaware,149
2017,Delaware,1475
2017,Delaware,1638
2017,Delaware,478
2017,Delaware,767
2017,Delaware,1637
2017,Delaware,1605
2017,Delaware,2478
2017,Delaware,2272
2017,Delaware,1259
2017,Delaware,1108
2017,Delaware,2136
2017,Delaware,2019
2017,Delaware,1972
2017,Delaware,1971
2017,Delaware,2760
2017,Delaware,2770
2017,Delaware,3612
2017,Delaware,3531
2017,Delaware,3059
2017,Delaware,2941
2017,Delaware,5
2017,Delaware,5
2017,Delaware,13
2017,Delaware,16
2017,Delaware,7
2017,Delaware,6
2017,Delaware,48
2017,Delaware,49
2017,Delaware,147
2017,Delaware,96
2017,Delaware,80
2017,Delaware,55
2017,Delaware,69
2017,Delaware,32
2017,Delaware,43
2017,Delaware,22
2017,Delaware,61
2017,Delaware,32
2017,Delaware,27
2017,Delaware,29
2017,Delaware,46
2017,Delaware,31
2017,Delaware,4
2017,Delaware,2
2017,Delaware,10
2017,Delaware,14
2017,Delaware,8
2017,Delaware,2
2017,Delaware,22
2017,Delaware,21
2017,Delaware,46
2017,Delaware,47
2017,Delaware,29
2017,Delaware,42
2017,Delaware,23
2017,Delaware,28
2017,Delaware,22
2017,Delaware,48
2017,Delaware,33
2017,Delaware,32
2017,Delaware,29
2017,Delaware,45
2017,Delaware,24
2017,Delaware,39
2017,Delaware,6
2017,Delaware,6
2017,Delaware,25
2017,Delaware,24
2017,Delaware,11
2017,Delaware,16
2017,Delaware,84
2017,Delaware,104
2017,Delaware,218
2017,Delaware,202
2017,Delaware,106
2017,Delaware,100
2017,Delaware,112
2017,Delaware,98
2017,Delaware,85
2017,Delaware,77
2017,Delaware,94
2017,Delaware,100
2017,Delaware,76
2017,Delaware,86
2017,Delaware,31
2017,Delaware,58
2017,Dutchess,837
2017,Dutchess,788
2017,Dutchess,5568
2017,Dutchess,7113
2017,Dutchess,2175
2017,Dutchess,3984
2017,Dutchess,8227
2017,Dutchess,7920
2017,Dutchess,12816
2017,Dutchess,12581
2017,Dutchess,7611
2017,Dutchess,7536
2017,Dutchess,11677
2017,Dutchess,10978
2017,Dutchess,10974
2017,Dutchess,11053
2017,Dutchess,15784
2017,Dutchess,16383
2017,Dutchess,17935
2017,Dutchess,17910
2017,Dutchess,11358
2017,Dutchess,12707
2017,Dutchess,190
2017,Dutchess,175
2017,Dutchess,432
2017,Dutchess,546
2017,Dutchess,111
2017,Dutchess,267
2017,Dutchess,1850
2017,Dutchess,1641
2017,Dutchess,2330
2017,Dutchess,2209
2017,Dutchess,1450
2017,Dutchess,1276
2017,Dutchess,2878
2017,Dutchess,2143
2017,Dutchess,2435
2017,Dutchess,1984
2017,Dutchess,2553
2017,Dutchess,2289
2017,Dutchess,1906
2017,Dutchess,1840
2017,Dutchess,910
2017,Dutchess,1149
2017,Dutchess,58
2017,Dutchess,56
2017,Dutchess,282
2017,Dutchess,226
2017,Dutchess,61
2017,Dutchess,73
2017,Dutchess,598
2017,Dutchess,500
2017,Dutchess,969
2017,Dutchess,1063
2017,Dutchess,495
2017,Dutchess,547
2017,Dutchess,688
2017,Dutchess,778
2017,Dutchess,794
2017,Dutchess,1012
2017,Dutchess,916
2017,Dutchess,935
2017,Dutchess,790
2017,Dutchess,842
2017,Dutchess,472
2017,Dutchess,586
2017,Dutchess,247
2017,Dutchess,238
2017,Dutchess,232
2017,Dutchess,347
2017,Dutchess,78
2017,Dutchess,185
2017,Dutchess,2551
2017,Dutchess,2493
2017,Dutchess,3142
2017,Dutchess,3081
2017,Dutchess,1688
2017,Dutchess,1529
2017,Dutchess,3037
2017,Dutchess,2390
2017,Dutchess,3115
2017,Dutchess,2604
2017,Dutchess,2527
2017,Dutchess,2334
2017,Dutchess,1594
2017,Dutchess,1527
2017,Dutchess,634
2017,Dutchess,775
2017,Erie,3489
2017,Erie,3329
2017,Erie,17029
2017,Erie,24101
2017,Erie,7175
2017,Erie,14927
2017,Erie,30618
2017,Erie,29017
2017,Erie,38893
2017,Erie,36909
2017,Erie,21054
2017,Erie,20448
2017,Erie,49050
2017,Erie,46751
2017,Erie,38203
2017,Erie,37729
2017,Erie,47902
2017,Erie,49664
2017,Erie,53817
2017,Erie,57559
2017,Erie,36530
2017,Erie,41506
2017,Erie,884
2017,Erie,849
2017,Erie,1618
2017,Erie,2765
2017,Erie,523
2017,Erie,1260
2017,Erie,8669
2017,Erie,8766
2017,Erie,9827
2017,Erie,9523
2017,Erie,5262
2017,Erie,5610
2017,Erie,9288
2017,Erie,10246
2017,Erie,6393
2017,Erie,7475
2017,Erie,6516
2017,Erie,7881
2017,Erie,6430
2017,Erie,8477
2017,Erie,3369
2017,Erie,4889
2017,Erie,268
2017,Erie,248
2017,Erie,418
2017,Erie,513
2017,Erie,91
2017,Erie,179
2017,Erie,2672
2017,Erie,2774
2017,Erie,3397
2017,Erie,3575
2017,Erie,2464
2017,Erie,2615
2017,Erie,3896
2017,Erie,4090
2017,Erie,2872
2017,Erie,3016
2017,Erie,2238
2017,Erie,2368
2017,Erie,1474
2017,Erie,1550
2017,Erie,886
2017,Erie,1061
2017,Erie,506
2017,Erie,471
2017,Erie,364
2017,Erie,445
2017,Erie,170
2017,Erie,224
2017,Erie,4530
2017,Erie,4470
2017,Erie,4713
2017,Erie,4949
2017,Erie,2396
2017,Erie,2452
2017,Erie,4337
2017,Erie,4157
2017,Erie,3026
2017,Erie,3250
2017,Erie,2195
2017,Erie,2498
2017,Erie,1653
2017,Erie,1959
2017,Erie,862
2017,Erie,1016
2017,Essex,153
2017,Essex,148
2017,Essex,1122
2017,Essex,1327
2017,Essex,403
2017,Essex,672
2017,Essex,1404
2017,Essex,1346
2017,Essex,1795
2017,Essex,1650
2017,Essex,920
2017,Essex,782
2017,Essex,1932
2017,Essex,1812
2017,Essex,1875
2017,Essex,1846
2017,Essex,2432
2017,Essex,2445
2017,Essex,3039
2017,Essex,3057
2017,Essex,2446
2017,Essex,2366
2017,Essex,4
2017,Essex,2
2017,Essex,9
2017,Essex,2
2017,Essex,2
2017,Essex,3
2017,Essex,20
2017,Essex,23
2017,Essex,52
2017,Essex,24
2017,Essex,142
2017,Essex,14
2017,Essex,374
2017,Essex,27
2017,Essex,223
2017,Essex,12
2017,Essex,145
2017,Essex,15
2017,Essex,38
2017,Essex,19
2017,Essex,16
2017,Essex,12
2017,Essex,3
2017,Essex,3
2017,Essex,4
2017,Essex,7
2017,Essex,7
2017,Essex,7
2017,Essex,15
2017,Essex,18
2017,Essex,40
2017,Essex,45
2017,Essex,24
2017,Essex,14
2017,Essex,32
2017,Essex,29
2017,Essex,28
2017,Essex,32
2017,Essex,31
2017,Essex,39
2017,Essex,32
2017,Essex,28
2017,Essex,8
2017,Essex,24
2017,Essex,2
2017,Essex,2
2017,Essex,11
2017,Essex,10
2017,Essex,2
2017,Essex,6
2017,Essex,34
2017,Essex,38
2017,Essex,95
2017,Essex,42
2017,Essex,139
2017,Essex,25
2017,Essex,348
2017,Essex,32
2017,Essex,213
2017,Essex,46
2017,Essex,116
2017,Essex,43
2017,Essex,61
2017,Essex,29
2017,Essex,23
2017,Essex,19
2017,Franklin,212
2017,Franklin,201
2017,Franklin,994
2017,Franklin,1226
2017,Franklin,345
2017,Franklin,578
2017,Franklin,2119
2017,Franklin,1884
2017,Franklin,2685
2017,Franklin,2328
2017,Franklin,1526
2017,Franklin,1109
2017,Franklin,2895
2017,Franklin,2341
2017,Franklin,2531
2017,Franklin,2239
2017,Franklin,2992
2017,Franklin,2824
2017,Franklin,3184
2017,Franklin,3147
2017,Franklin,2278
2017,Franklin,2204
2017,Franklin,4
2017,Franklin,5
2017,Franklin,3
2017,Franklin,7
2017,Franklin,2
2017,Franklin,3
2017,Franklin,39
2017,Franklin,36
2017,Franklin,104
2017,Franklin,35
2017,Franklin,561
2017,Franklin,9
2017,Franklin,1087
2017,Franklin,21
2017,Franklin,692
2017,Franklin,20
2017,Franklin,485
2017,Franklin,19
2017,Franklin,113
2017,Franklin,18
2017,Franklin,29
2017,Franklin,9
2017,Franklin,28
2017,Franklin,26
2017,Franklin,66
2017,Franklin,86
2017,Franklin,29
2017,Franklin,33
2017,Franklin,219
2017,Franklin,256
2017,Franklin,321
2017,Franklin,343
2017,Franklin,166
2017,Franklin,163
2017,Franklin,262
2017,Franklin,255
2017,Franklin,269
2017,Franklin,237
2017,Franklin,253
2017,Franklin,271
2017,Franklin,258
2017,Franklin,275
2017,Franklin,141
2017,Franklin,158
2017,Franklin,0
2017,Franklin,0
2017,Franklin,9
2017,Franklin,6
2017,Franklin,3
2017,Franklin,8
2017,Franklin,91
2017,Franklin,95
2017,Franklin,73
2017,Franklin,75
2017,Franklin,192
2017,Franklin,42
2017,Franklin,466
2017,Franklin,44
2017,Franklin,335
2017,Franklin,41
2017,Franklin,219
2017,Franklin,23
2017,Franklin,71
2017,Franklin,25
2017,Franklin,22
2017,Franklin,18
2017,Fulton,238
2017,Fulton,226
2017,Fulton,1211
2017,Fulton,1585
2017,Fulton,467
2017,Fulton,942
2017,Fulton,2412
2017,Fulton,2268
2017,Fulton,2928
2017,Fulton,2769
2017,Fulton,1386
2017,Fulton,1348
2017,Fulton,2986
2017,Fulton,2885
2017,Fulton,2816
2017,Fulton,2875
2017,Fulton,3716
2017,Fulton,3736
2017,Fulton,3848
2017,Fulton,3920
2017,Fulton,2822
2017,Fulton,2992
2017,Fulton,9
2017,Fulton,9
2017,Fulton,18
2017,Fulton,14
2017,Fulton,1
2017,Fulton,12
2017,Fulton,111
2017,Fulton,70
2017,Fulton,103
2017,Fulton,90
2017,Fulton,83
2017,Fulton,41
2017,Fulton,177
2017,Fulton,62
2017,Fulton,132
2017,Fulton,55
2017,Fulton,99
2017,Fulton,38
2017,Fulton,65
2017,Fulton,46
2017,Fulton,26
2017,Fulton,28
2017,Fulton,4
2017,Fulton,3
2017,Fulton,8
2017,Fulton,17
2017,Fulton,0
2017,Fulton,1
2017,Fulton,22
2017,Fulton,30
2017,Fulton,33
2017,Fulton,35
2017,Fulton,24
2017,Fulton,22
2017,Fulton,44
2017,Fulton,48
2017,Fulton,32
2017,Fulton,35
2017,Fulton,36
2017,Fulton,43
2017,Fulton,35
2017,Fulton,31
2017,Fulton,23
2017,Fulton,27
2017,Fulton,10
2017,Fulton,10
2017,Fulton,8
2017,Fulton,12
2017,Fulton,6
2017,Fulton,4
2017,Fulton,179
2017,Fulton,141
2017,Fulton,143
2017,Fulton,142
2017,Fulton,69
2017,Fulton,60
2017,Fulton,183
2017,Fulton,127
2017,Fulton,121
2017,Fulton,96
2017,Fulton,94
2017,Fulton,87
2017,Fulton,56
2017,Fulton,59
2017,Fulton,32
2017,Fulton,20
2017,Genesee,248
2017,Genesee,235
2017,Genesee,1366
2017,Genesee,1709
2017,Genesee,483
2017,Genesee,1008
2017,Genesee,2504
2017,Genesee,2467
2017,Genesee,3110
2017,Genesee,2979
2017,Genesee,1579
2017,Genesee,1458
2017,Genesee,3285
2017,Genesee,3064
2017,Genesee,2852
2017,Genesee,2863
2017,Genesee,3788
2017,Genesee,3934
2017,Genesee,4209
2017,Genesee,4230
2017,Genesee,2673
2017,Genesee,2881
2017,Genesee,13
2017,Genesee,13
2017,Genesee,26
2017,Genesee,23
2017,Genesee,4
2017,Genesee,12
2017,Genesee,115
2017,Genesee,134
2017,Genesee,157
2017,Genesee,208
2017,Genesee,126
2017,Genesee,78
2017,Genesee,210
2017,Genesee,88
2017,Genesee,170
2017,Genesee,69
2017,Genesee,125
2017,Genesee,68
2017,Genesee,125
2017,Genesee,79
2017,Genesee,47
2017,Genesee,36
2017,Genesee,7
2017,Genesee,7
2017,Genesee,27
2017,Genesee,38
2017,Genesee,7
2017,Genesee,28
2017,Genesee,55
2017,Genesee,66
2017,Genesee,79
2017,Genesee,73
2017,Genesee,61
2017,Genesee,63
2017,Genesee,70
2017,Genesee,66
2017,Genesee,72
2017,Genesee,54
2017,Genesee,65
2017,Genesee,76
2017,Genesee,69
2017,Genesee,69
2017,Genesee,53
2017,Genesee,49
2017,Genesee,17
2017,Genesee,16
2017,Genesee,10
2017,Genesee,16
2017,Genesee,6
2017,Genesee,7
2017,Genesee,194
2017,Genesee,171
2017,Genesee,190
2017,Genesee,194
2017,Genesee,114
2017,Genesee,81
2017,Genesee,213
2017,Genesee,99
2017,Genesee,159
2017,Genesee,124
2017,Genesee,101
2017,Genesee,68
2017,Genesee,65
2017,Genesee,57
2017,Genesee,23
2017,Genesee,26
2017,Greene,167
2017,Greene,160
2017,Greene,1364
2017,Greene,1454
2017,Greene,455
2017,Greene,712
2017,Greene,1628
2017,Greene,1536
2017,Greene,1970
2017,Greene,1762
2017,Greene,1217
2017,Greene,1014
2017,Greene,2268
2017,Greene,2233
2017,Greene,2068
2017,Greene,2123
2017,Greene,2995
2017,Greene,2982
2017,Greene,3489
2017,Greene,3532
2017,Greene,2813
2017,Greene,2988
2017,Greene,12
2017,Greene,13
2017,Greene,26
2017,Greene,28
2017,Greene,7
2017,Greene,17
2017,Greene,103
2017,Greene,103
2017,Greene,417
2017,Greene,125
2017,Greene,559
2017,Greene,44
2017,Greene,395
2017,Greene,103
2017,Greene,315
2017,Greene,91
2017,Greene,254
2017,Greene,81
2017,Greene,125
2017,Greene,75
2017,Greene,77
2017,Greene,50
2017,Greene,4
2017,Greene,2
2017,Greene,10
2017,Greene,7
2017,Greene,1
2017,Greene,5
2017,Greene,29
2017,Greene,32
2017,Greene,130
2017,Greene,42
2017,Greene,45
2017,Greene,20
2017,Greene,42
2017,Greene,49
2017,Greene,51
2017,Greene,75
2017,Greene,61
2017,Greene,74
2017,Greene,30
2017,Greene,39
2017,Greene,30
2017,Greene,29
2017,Greene,11
2017,Greene,10
2017,Greene,15
2017,Greene,22
2017,Greene,6
2017,Greene,13
2017,Greene,176
2017,Greene,169
2017,Greene,256
2017,Greene,210
2017,Greene,226
2017,Greene,69
2017,Greene,322
2017,Greene,152
2017,Greene,263
2017,Greene,151
2017,Greene,183
2017,Greene,126
2017,Greene,108
2017,Greene,103
2017,Greene,63
2017,Greene,59
2017,Hamilton,15
2017,Hamilton,14
2017,Hamilton,189
2017,Hamilton,173
2017,Hamilton,60
2017,Hamilton,85
2017,Hamilton,123
2017,Hamilton,122
